"magnification","mean_pitch_um","slope_x_um_per_index","slope_y_um_per_index","max_rel_change_x_pct","max_rel_change_y_pct"
1000,1.63428819089062,-0.00553789902612433,0.00124386987265514,2.37199861070676,0.532775624098521
750,1.64260402928222,-0.000806532505993253,0.00112785232632998,0.441907631086914,0.617962135488333
500,1.64367586723944,-0.00298116666165238,0.000109410514963951,2.53920703558359,0.0931903448864217
400,1.64916409940404,1.16276057999089e-05,0.000636499861811081,0.0126910902604534,0.694715432911721
