mag,det,base,pitch,stage_x_um,stage_y_um
500,SED,Grp_001_SED_X000_Y006,1.6536565599999997,6546.0,14742.0
500,SED,Grp_001_SED_X000_Y007,1.6595836444444443,6546.0,14754.0
500,SED,Grp_001_SED_X000_Y008,1.6862555244444444,6546.0,14767.0
500,SED,Grp_001_SED_X000_Y009,1.662991718,6546.0,14779.0
500,SED,Grp_001_SED_X000_Y010,1.6469885899999999,6546.0,14792.0
500,SED,Grp_001_SED_X000_Y011,1.6373570777777777,6546.0,14804.0
500,SED,Grp_001_SED_X000_Y012,1.655138331111111,6546.0,14817.0
500,SED,Grp_001_SED_X000_Y013,1.641802391111111,6546.0,14829.0
500,SED,Grp_001_SED_X000_Y014,1.6506930177777779,6546.0,14842.0
500,SED,Grp_001_SED_X001_Y000,1.6699560422222222,6529.0,14666.0
500,SED,Grp_001_SED_X001_Y001,1.6803284399999998,6529.0,14679.0
500,SED,Grp_001_SED_X001_Y002,1.661658124,6529.0,14691.0
500,SED,Grp_001_SED_X001_Y003,1.6509893719999997,6529.0,14704.0
500,SED,Grp_001_SED_X001_Y004,1.6509893719999997,6529.0,14716.0
500,SED,Grp_001_SED_X001_Y005,1.6714378133333332,6529.0,14729.0
500,SED,Grp_001_SED_X001_Y006,1.6566201022222222,6529.0,14742.0
500,SED,Grp_001_SED_X001_Y007,1.6462477044444443,6529.0,14754.0
500,SED,Grp_001_SED_X001_Y008,1.6699560422222222,6529.0,14767.0
500,SED,Grp_001_SED_X001_Y009,1.6610654155555555,6529.0,14779.0
500,SED,Grp_001_SED_X001_Y010,1.6576573419999998,6529.0,14792.0
500,SED,Grp_001_SED_X001_Y011,1.645654996,6530.0,14804.0
500,SED,Grp_001_SED_X001_Y012,1.638987026,6529.0,14817.0
500,SED,Grp_001_SED_X001_Y013,1.65365656,6529.0,14829.0
500,SED,Grp_001_SED_X001_Y014,1.6477294755555556,6529.0,14842.0
500,SED,Grp_001_SED_X002_Y000,1.6610654155555555,6512.0,14666.0
500,SED,Grp_001_SED_X002_Y001,1.6684742711111111,6512.0,14679.0
500,SED,Grp_001_SED_X002_Y002,1.6788466688888888,6512.0,14691.0
500,SED,Grp_001_SED_X002_Y003,1.6696596879999999,6512.0,14704.0
500,SED,Grp_001_SED_X002_Y004,1.645654996,6512.0,14717.0
500,SED,Grp_001_SED_X002_Y005,1.643284162222222,6512.0,14729.0
500,SED,Grp_001_SED_X002_Y006,1.6625471866666666,6512.0,14742.0
500,SED,Grp_001_SED_X002_Y007,1.6640289577777776,6512.0,14754.0
500,SED,Grp_001_SED_X002_Y008,1.6536565599999997,6512.0,14767.0
500,SED,Grp_001_SED_X002_Y009,1.6506930177777777,6513.0,14779.0
500,SED,Grp_001_SED_X002_Y010,1.668474271111111,6512.0,14792.0
500,SED,Grp_001_SED_X002_Y011,1.6669924999999999,6513.0,14804.0
500,SED,Grp_001_SED_X002_Y012,1.645654996,6512.0,14817.0
500,SED,Grp_001_SED_X002_Y013,1.6388388488888888,6513.0,14829.0
500,SED,Grp_001_SED_X002_Y014,1.6595836444444445,6512.0,14842.0
500,SED,Grp_001_SED_X003_Y000,1.6729195844444442,6495.0,14666.0
500,SED,Grp_001_SED_X003_Y001,1.5986458074999998,6495.0,14679.0
500,SED,Grp_001_SED_X003_Y002,1.6581018733333333,6495.0,14691.0
500,SED,Grp_001_SED_X003_Y003,1.6788466688888886,6496.0,14704.0
500,SED,Grp_001_SED_X003_Y004,1.672326876,6495.0,14717.0
500,SED,Grp_001_SED_X003_Y005,1.645654996,6496.0,14729.0
500,SED,Grp_001_SED_X003_Y006,1.665510728888889,6495.0,14742.0
500,SED,Grp_001_SED_X003_Y007,1.6551383311111112,6496.0,14754.0
500,SED,Grp_001_SED_X003_Y008,1.6595836444444443,6495.0,14767.0
500,SED,Grp_001_SED_X003_Y009,1.6506930177777777,6496.0,14779.0
500,SED,Grp_001_SED_X003_Y010,1.6506930177777779,6495.0,14792.0
500,SED,Grp_001_SED_X003_Y011,1.6595836444444445,6496.0,14804.0
500,SED,Grp_001_SED_X003_Y012,1.662991718,6495.0,14817.0
500,SED,Grp_001_SED_X003_Y013,1.648322184,6496.0,14829.0
500,SED,Grp_001_SED_X003_Y014,1.6509893719999997,6495.0,14842.0
500,SED,Grp_001_SED_X004_Y000,1.6921826088888887,6478.0,14666.0
500,SED,Grp_001_SED_X004_Y001,1.6699560422222222,6479.0,14679.0
500,SED,Grp_001_SED_X004_Y002,1.6595836444444445,6478.0,14691.0
500,SED,Grp_001_SED_X004_Y003,1.6610654155555555,6479.0,14704.0
500,SED,Grp_001_SED_X004_Y004,1.6566201022222222,6478.0,14717.0
500,SED,Grp_001_SED_X004_Y005,1.6749940639999998,6479.0,14729.0
500,SED,Grp_001_SED_X004_Y006,1.649655778,6478.0,14742.0
500,SED,Grp_001_SED_X004_Y007,1.645654996,6479.0,14754.0
500,SED,Grp_001_SED_X004_Y008,1.6640289577777778,6478.0,14767.0
500,SED,Grp_001_SED_X004_Y009,1.6610654155555555,6479.0,14779.0
500,SED,Grp_001_SED_X004_Y010,1.6492112466666666,6478.0,14792.0
500,SED,Grp_001_SED_X004_Y011,1.6447659333333333,6479.0,14804.0
500,SED,Grp_001_SED_X004_Y012,1.6566201022222222,6479.0,14817.0
500,SED,Grp_001_SED_X004_Y013,1.658990936,6479.0,14829.0
500,SED,Grp_001_SED_X004_Y014,1.645654996,6478.0,14842.0
500,SED,Grp_001_SED_X005_Y000,1.6655107288888886,6461.0,14666.0
500,SED,Grp_001_SED_X005_Y001,1.654990154,6462.0,14679.0
500,SED,Grp_001_SED_X005_Y002,1.665510728888889,6461.0,14691.0
500,SED,Grp_001_SED_X005_Y003,1.6610654155555555,6462.0,14704.0
500,SED,Grp_001_SED_X005_Y004,1.6566201022222222,6461.0,14717.0
500,SED,Grp_001_SED_X005_Y005,1.6803284399999998,6462.0,14729.0
500,SED,Grp_001_SED_X005_Y006,1.6563237479999997,6461.0,14742.0
500,SED,Grp_001_SED_X005_Y007,1.658990936,6462.0,14754.0
500,SED,Grp_001_SED_X005_Y008,1.641802391111111,6461.0,14767.0
500,SED,Grp_001_SED_X005_Y009,1.6506930177777777,6462.0,14779.0
500,SED,Grp_001_SED_X005_Y010,1.6640289577777776,6462.0,14792.0
500,SED,Grp_001_SED_X005_Y011,1.6492112466666664,6462.0,14804.0
500,SED,Grp_001_SED_X005_Y012,1.652174788888889,6462.0,14817.0
500,SED,Grp_001_SED_X005_Y013,1.6640289577777776,6462.0,14829.0
500,SED,Grp_001_SED_X005_Y014,1.6563237479999997,6462.0,14842.0
500,SED,Grp_001_SED_X006_Y000,1.661658124,6444.0,14667.0
500,SED,Grp_001_SED_X006_Y001,1.662991718,6445.0,14679.0
500,SED,Grp_001_SED_X006_Y002,1.6699560422222222,6444.0,14691.0
500,SED,Grp_001_SED_X006_Y003,1.6803284399999998,6445.0,14704.0
500,SED,Grp_001_SED_X006_Y004,1.6595836444444445,6444.0,14717.0
500,SED,Grp_001_SED_X006_Y005,1.6625471866666663,6445.0,14729.0
500,SED,Grp_001_SED_X006_Y006,1.652174788888889,6444.0,14742.0
500,SED,Grp_001_SED_X006_Y007,1.6388388488888888,6445.0,14754.0
500,SED,Grp_001_SED_X006_Y008,1.658990936,6445.0,14767.0
500,SED,Grp_001_SED_X006_Y009,1.6329117644444444,6445.0,14779.0
500,SED,Grp_001_SED_X006_Y010,1.6581018733333333,6445.0,14792.0
500,SED,Grp_001_SED_X006_Y011,1.6610654155555555,6445.0,14804.0
500,SED,Grp_001_SED_X006_Y012,1.6477294755555554,6445.0,14817.0
500,SED,Grp_001_SED_X006_Y013,1.644765933333333,6445.0,14830.0
500,SED,Grp_001_SED_X006_Y014,1.6566201022222222,6445.0,14842.0
500,SED,Grp_001_SED_X007_Y000,1.6640289577777778,6427.0,14667.0
500,SED,Grp_001_SED_X007_Y001,1.6563237480000002,6428.0,14679.0
500,SED,Grp_001_SED_X007_Y002,1.6523229659999998,6428.0,14691.0
500,SED,Grp_001_SED_X007_Y003,1.6699560422222222,6428.0,14704.0
500,SED,Grp_001_SED_X007_Y004,1.6640289577777778,6428.0,14717.0
500,SED,Grp_001_SED_X007_Y005,1.6551383311111112,6428.0,14729.0
500,SED,Grp_001_SED_X007_Y006,1.6595836444444445,6428.0,14742.0
500,SED,Grp_001_SED_X007_Y007,1.6506930177777777,6428.0,14754.0
500,SED,Grp_001_SED_X007_Y008,1.661658124,6428.0,14767.0
500,SED,Grp_001_SED_X007_Y009,1.649655778,6428.0,14779.0
500,SED,Grp_001_SED_X007_Y010,1.6403206199999998,6428.0,14792.0
500,SED,Grp_001_SED_X007_Y011,1.6595836444444443,6428.0,14805.0
500,SED,Grp_001_SED_X007_Y012,1.6625471866666668,6428.0,14817.0
500,SED,Grp_001_SED_X007_Y013,1.6462477044444443,6428.0,14830.0
500,SED,Grp_001_SED_X007_Y014,1.6462477044444443,6428.0,14842.0
500,SED,Grp_001_SED_X008_Y000,1.6907008377777775,6411.0,14667.0
500,SED,Grp_001_SED_X008_Y001,1.6640289577777778,6411.0,14679.0
500,SED,Grp_001_SED_X008_Y002,1.6523229659999998,6411.0,14692.0
500,SED,Grp_001_SED_X008_Y003,1.6509893719999997,6411.0,14704.0
500,SED,Grp_001_SED_X008_Y004,1.6640289577777776,6411.0,14717.0
500,SED,Grp_001_SED_X008_Y005,1.6669924999999999,6411.0,14729.0
500,SED,Grp_001_SED_X008_Y006,1.65365656,6411.0,14742.0
500,SED,Grp_001_SED_X008_Y007,1.655138331111111,6411.0,14754.0
500,SED,Grp_001_SED_X008_Y008,1.6477294755555554,6411.0,14767.0
500,SED,Grp_001_SED_X008_Y009,1.6492112466666666,6411.0,14779.0
500,SED,Grp_001_SED_X008_Y010,1.6509893719999997,6411.0,14792.0
500,SED,Grp_001_SED_X008_Y011,1.6349862439999998,6411.0,14805.0
500,SED,Grp_001_SED_X008_Y012,1.6477294755555554,6411.0,14817.0
500,SED,Grp_001_SED_X008_Y013,1.6610654155555555,6411.0,14830.0
500,SED,Grp_001_SED_X008_Y014,1.6462477044444441,6411.0,14842.0
500,SED,Grp_001_SED_X009_Y000,1.6669924999999999,6394.0,14667.0
500,SED,Grp_001_SED_X009_Y001,1.6669925,6394.0,14679.0
500,SED,Grp_001_SED_X009_Y002,1.662991718,6394.0,14692.0
500,SED,Grp_001_SED_X009_Y003,1.6669924999999999,6394.0,14704.0
500,SED,Grp_001_SED_X009_Y004,1.6477294755555554,6394.0,14717.0
500,SED,Grp_001_SED_X009_Y005,1.643284162222222,6394.0,14729.0
500,SED,Grp_001_SED_X009_Y006,1.6595836444444443,6394.0,14742.0
500,SED,Grp_001_SED_X009_Y007,1.6625471866666668,6394.0,14754.0
500,SED,Grp_001_SED_X009_Y008,1.656620102222222,6394.0,14767.0
500,SED,Grp_001_SED_X009_Y009,1.6744013555555555,6394.0,14779.0
500,SED,Grp_001_SED_X009_Y010,1.6403206199999998,6394.0,14792.0
500,SED,Grp_001_SED_X009_Y011,1.658990936,6395.0,14805.0
500,SED,Grp_001_SED_X009_Y012,1.6523229659999998,6394.0,14817.0
500,SED,Grp_001_SED_X009_Y013,1.6388388488888888,6395.0,14830.0
500,SED,Grp_001_SED_X009_Y014,1.6566201022222222,6394.0,14842.0
500,SED,Grp_001_SED_X010_Y000,1.6684742711111111,6377.0,14667.0
500,SED,Grp_001_SED_X010_Y001,1.658101873333333,6377.0,14679.0
500,SED,Grp_001_SED_X010_Y002,1.6803284399999998,6377.0,14692.0
500,SED,Grp_001_SED_X010_Y003,1.6788466688888888,6377.0,14704.0
500,SED,Grp_001_SED_X010_Y004,1.6589909359999997,6377.0,14717.0
500,SED,Grp_001_SED_X010_Y005,1.649655778,6377.0,14729.0
500,SED,Grp_001_SED_X010_Y006,1.6714378133333332,6377.0,14742.0
500,SED,Grp_001_SED_X010_Y007,1.6655107288888888,6377.0,14754.0
500,SED,Grp_001_SED_X010_Y008,1.6477294755555554,6377.0,14767.0
500,SED,Grp_001_SED_X010_Y009,1.6492112466666664,6378.0,14779.0
500,SED,Grp_001_SED_X010_Y010,1.6655107288888888,6377.0,14792.0
500,SED,Grp_001_SED_X010_Y011,1.6403206199999998,6378.0,14805.0
500,SED,Grp_001_SED_X010_Y012,1.65365656,6377.0,14817.0
500,SED,Grp_001_SED_X010_Y013,1.6509893720000002,6378.0,14830.0
500,SED,Grp_001_SED_X010_Y014,1.6299482222222221,6377.0,14842.0
500,SED,Grp_001_SED_X011_Y000,1.6729195844444442,6360.0,14667.0
500,SED,Grp_001_SED_X011_Y001,1.6669925,6360.0,14679.0
500,SED,Grp_001_SED_X011_Y002,1.656620102222222,6360.0,14692.0
500,SED,Grp_001_SED_X011_Y003,1.6581018733333333,6360.0,14704.0
500,SED,Grp_001_SED_X011_Y004,1.669659688,6360.0,14717.0
500,SED,Grp_001_SED_X011_Y005,1.676327658,6361.0,14729.0
500,SED,Grp_001_SED_X011_Y006,1.6549901539999996,6360.0,14742.0
500,SED,Grp_001_SED_X011_Y007,1.6576573419999998,6361.0,14754.0
500,SED,Grp_001_SED_X011_Y008,1.6610654155555555,6360.0,14767.0
500,SED,Grp_001_SED_X011_Y009,1.6581018733333335,6361.0,14779.0
500,SED,Grp_001_SED_X011_Y010,1.6521747888888887,6360.0,14792.0
500,SED,Grp_001_SED_X011_Y011,1.6669924999999999,6361.0,14805.0
500,SED,Grp_001_SED_X011_Y012,1.6581018733333335,6360.0,14817.0
500,SED,Grp_001_SED_X011_Y013,1.65365656,6361.0,14830.0
500,SED,Grp_001_SED_X011_Y014,1.6429878079999998,6360.0,14842.0
500,SED,Grp_001_SED_X012_Y000,1.6699560422222222,6343.0,14667.0
500,SED,Grp_001_SED_X012_Y001,1.6758831266666665,6344.0,14679.0
500,SED,Grp_001_SED_X012_Y002,1.6640289577777776,6343.0,14692.0
500,SED,Grp_001_SED_X012_Y003,1.6566201022222222,6344.0,14704.0
500,SED,Grp_001_SED_X012_Y004,1.6773648977777778,6343.0,14717.0
500,SED,Grp_001_SED_X012_Y005,1.6773648977777778,6344.0,14729.0
500,SED,Grp_001_SED_X012_Y006,1.6549901539999996,6343.0,14742.0
500,SED,Grp_001_SED_X012_Y007,1.6523229659999998,6344.0,14754.0
500,SED,Grp_001_SED_X012_Y008,1.6373570777777777,6343.0,14767.0
500,SED,Grp_001_SED_X012_Y009,1.6610654155555555,6344.0,14779.0
500,SED,Grp_001_SED_X012_Y010,1.6506930177777777,6343.0,14792.0
500,SED,Grp_001_SED_X012_Y011,1.6358753066666667,6344.0,14805.0
500,SED,Grp_001_SED_X012_Y012,1.6595836444444443,6343.0,14817.0
500,SED,Grp_001_SED_X012_Y013,1.636319838,6344.0,14830.0
500,SED,Grp_001_SED_X012_Y014,1.658990936,6344.0,14842.0
500,SED,Grp_001_SED_X013_Y000,1.654990154,6326.0,14667.0
500,SED,Grp_001_SED_X013_Y001,1.644765933333333,6327.0,14679.0
500,SED,Grp_001_SED_X013_Y002,1.665510728888889,6326.0,14692.0
500,SED,Grp_001_SED_X013_Y003,1.6655107288888888,6327.0,14704.0
500,SED,Grp_001_SED_X013_Y004,1.65365656,6326.0,14717.0
500,SED,Grp_001_SED_X013_Y005,1.656620102222222,6327.0,14729.0
500,SED,Grp_001_SED_X013_Y006,1.6684742711111111,6326.0,14742.0
500,SED,Grp_001_SED_X013_Y007,1.66032453,6327.0,14754.0
500,SED,Grp_001_SED_X013_Y008,1.6563237479999997,6327.0,14767.0
500,SED,Grp_001_SED_X013_Y009,1.6509893719999997,6327.0,14779.0
500,SED,Grp_001_SED_X013_Y010,1.6566201022222222,6327.0,14792.0
500,SED,Grp_001_SED_X013_Y011,1.652174788888889,6327.0,14805.0
500,SED,Grp_001_SED_X013_Y012,1.641802391111111,6327.0,14817.0
500,SED,Grp_001_SED_X013_Y013,1.6447659333333333,6327.0,14830.0
500,SED,Grp_001_SED_X013_Y014,1.6581018733333335,6327.0,14842.0
500,SED,Grp_001_SED_X014_Y000,1.685662816,6309.0,14667.0
500,SED,Grp_001_SED_X014_Y001,1.658990936,6310.0,14679.0
500,SED,Grp_001_SED_X014_Y002,1.6456549959999998,6309.0,14692.0
500,SED,Grp_001_SED_X014_Y003,1.6699560422222222,6310.0,14704.0
500,SED,Grp_001_SED_X014_Y004,1.6669924999999999,6309.0,14717.0
500,SED,Grp_001_SED_X014_Y005,1.656620102222222,6310.0,14730.0
500,SED,Grp_001_SED_X014_Y006,1.652174788888889,6310.0,14742.0
500,SED,Grp_001_SED_X014_Y007,1.672326876,6310.0,14755.0
500,SED,Grp_001_SED_X014_Y008,1.6656589060000002,6310.0,14767.0
500,SED,Grp_001_SED_X014_Y009,1.649655778,6310.0,14780.0
500,SED,Grp_001_SED_X014_Y010,1.637653432,6310.0,14792.0
500,SED,Grp_001_SED_X014_Y011,1.6566201022222222,6310.0,14805.0
500,SED,Grp_001_SED_X014_Y012,1.6581018733333333,6310.0,14817.0
500,SED,Grp_001_SED_X014_Y013,2.3337895,6310.0,14830.0
500,SED,Grp_001_SED_X014_Y014,1.6418023911111108,6310.0,14842.0
500,BED-S,Grp_001_BED-S_X000_Y000,1.65365656,6546.0,14666.0
500,BED-S,Grp_001_BED-S_X000_Y001,1.6521747888888887,6546.0,14679.0
500,BED-S,Grp_001_BED-S_X000_Y002,1.6506930177777774,6546.0,14691.0
500,BED-S,Grp_001_BED-S_X000_Y003,1.6506930177777777,6546.0,14704.0
500,BED-S,Grp_001_BED-S_X000_Y004,1.6477294755555554,6546.0,14716.0
500,BED-S,Grp_001_BED-S_X000_Y005,1.652174788888889,6546.0,14729.0
500,BED-S,Grp_001_BED-S_X000_Y006,1.65365656,6546.0,14742.0
500,BED-S,Grp_001_BED-S_X000_Y007,1.6509893719999997,6546.0,14754.0
500,BED-S,Grp_001_BED-S_X000_Y008,1.6749940639999998,6546.0,14767.0
500,BED-S,Grp_001_BED-S_X000_Y009,1.6462477044444443,6546.0,14779.0
500,BED-S,Grp_001_BED-S_X000_Y010,1.6506930177777779,6546.0,14792.0
500,BED-S,Grp_001_BED-S_X000_Y011,1.6462477044444443,6546.0,14804.0
500,BED-S,Grp_001_BED-S_X000_Y012,1.6521747888888887,6546.0,14817.0
500,BED-S,Grp_001_BED-S_X000_Y013,1.6521747888888887,6546.0,14829.0
500,BED-S,Grp_001_BED-S_X000_Y014,1.6714378133333332,6546.0,14842.0
500,BED-S,Grp_001_BED-S_X001_Y000,1.6669925,6529.0,14666.0
500,BED-S,Grp_001_BED-S_X001_Y001,1.655138331111111,6529.0,14679.0
500,BED-S,Grp_001_BED-S_X001_Y002,1.6492112466666664,6529.0,14691.0
500,BED-S,Grp_001_BED-S_X001_Y003,1.6492112466666664,6529.0,14704.0
500,BED-S,Grp_001_BED-S_X001_Y004,1.6462477044444441,6529.0,14716.0
500,BED-S,Grp_001_BED-S_X001_Y005,1.644765933333333,6529.0,14729.0
500,BED-S,Grp_001_BED-S_X001_Y006,1.652174788888889,6529.0,14742.0
500,BED-S,Grp_001_BED-S_X001_Y007,1.6566201022222222,6529.0,14754.0
500,BED-S,Grp_001_BED-S_X001_Y008,1.6416542140000001,6529.0,14767.0
500,BED-S,Grp_001_BED-S_X001_Y009,1.644765933333333,6529.0,14779.0
500,BED-S,Grp_001_BED-S_X001_Y010,1.6477294755555554,6529.0,14792.0
500,BED-S,Grp_001_BED-S_X001_Y011,1.6477294755555554,6529.0,14804.0
500,BED-S,Grp_001_BED-S_X001_Y012,1.641802391111111,6529.0,14817.0
500,BED-S,Grp_001_BED-S_X001_Y013,1.6329117644444444,6529.0,14829.0
500,BED-S,Grp_001_BED-S_X001_Y014,1.6432841622222218,6529.0,14842.0
500,BED-S,Grp_001_BED-S_X002_Y000,1.6699560422222222,6512.0,14666.0
500,BED-S,Grp_001_BED-S_X002_Y001,1.6684742711111111,6512.0,14679.0
500,BED-S,Grp_001_BED-S_X002_Y002,1.6566201022222222,6512.0,14691.0
500,BED-S,Grp_001_BED-S_X002_Y003,1.6581018733333335,6512.0,14704.0
500,BED-S,Grp_001_BED-S_X002_Y004,1.6595836444444443,6512.0,14717.0
500,BED-S,Grp_001_BED-S_X002_Y005,1.6053137774999997,6512.0,14729.0
500,BED-S,Grp_001_BED-S_X002_Y006,1.641802391111111,6512.0,14742.0
500,BED-S,Grp_001_BED-S_X002_Y007,1.6403206199999998,6512.0,14754.0
500,BED-S,Grp_001_BED-S_X002_Y008,1.6625471866666666,6512.0,14767.0
500,BED-S,Grp_001_BED-S_X002_Y009,1.64032062,6512.0,14779.0
500,BED-S,Grp_001_BED-S_X002_Y010,1.6506930177777777,6512.0,14792.0
500,BED-S,Grp_001_BED-S_X002_Y011,1.643284162222222,6512.0,14804.0
500,BED-S,Grp_001_BED-S_X002_Y012,1.6886634024999998,6513.0,14817.0
500,BED-S,Grp_001_BED-S_X002_Y013,1.6506930177777777,6512.0,14829.0
500,BED-S,Grp_001_BED-S_X002_Y014,1.6373570777777777,6513.0,14842.0
500,BED-S,Grp_001_BED-S_X003_Y000,1.6714378133333332,6495.0,14666.0
500,BED-S,Grp_001_BED-S_X003_Y001,1.6803284399999998,6495.0,14679.0
500,BED-S,Grp_001_BED-S_X003_Y002,1.6536565600000002,6495.0,14691.0
500,BED-S,Grp_001_BED-S_X003_Y003,1.6432841622222223,6495.0,14704.0
500,BED-S,Grp_001_BED-S_X003_Y004,1.632319056,6495.0,14717.0
500,BED-S,Grp_001_BED-S_X003_Y005,1.6336526499999997,6495.0,14729.0
500,BED-S,Grp_001_BED-S_X003_Y006,1.643284162222222,6495.0,14742.0
500,BED-S,Grp_001_BED-S_X003_Y007,1.6477294755555554,6495.0,14754.0
500,BED-S,Grp_001_BED-S_X003_Y008,1.65365656,6495.0,14767.0
500,BED-S,Grp_001_BED-S_X003_Y009,1.6521747888888887,6495.0,14779.0
500,BED-S,Grp_001_BED-S_X003_Y010,1.6416542140000001,6496.0,14792.0
500,BED-S,Grp_001_BED-S_X003_Y011,1.645654996,6496.0,14804.0
500,BED-S,Grp_001_BED-S_X003_Y012,1.6447659333333333,6496.0,14817.0
500,BED-S,Grp_001_BED-S_X003_Y013,1.655138331111111,6496.0,14829.0
500,BED-S,Grp_001_BED-S_X003_Y014,1.6462477044444443,6496.0,14842.0
500,BED-S,Grp_001_BED-S_X004_Y000,1.6566201022222222,6478.0,14666.0
500,BED-S,Grp_001_BED-S_X004_Y001,1.6536565600000002,6478.0,14679.0
500,BED-S,Grp_001_BED-S_X004_Y002,1.648322184,6478.0,14691.0
500,BED-S,Grp_001_BED-S_X004_Y003,1.6610654155555555,6478.0,14704.0
500,BED-S,Grp_001_BED-S_X004_Y004,1.6462477044444443,6478.0,14717.0
500,BED-S,Grp_001_BED-S_X004_Y005,1.6284664511111109,6478.0,14729.0
500,BED-S,Grp_001_BED-S_X004_Y006,1.6506930177777774,6479.0,14742.0
500,BED-S,Grp_001_BED-S_X004_Y007,1.6462477044444441,6478.0,14754.0
500,BED-S,Grp_001_BED-S_X004_Y008,1.6403206199999998,6479.0,14767.0
500,BED-S,Grp_001_BED-S_X004_Y009,1.6240211377777778,6479.0,14779.0
500,BED-S,Grp_001_BED-S_X004_Y010,1.6443214019999999,6479.0,14792.0
500,BED-S,Grp_001_BED-S_X004_Y011,1.645654996,6479.0,14804.0
500,BED-S,Grp_001_BED-S_X004_Y012,1.6551383311111107,6479.0,14817.0
500,BED-S,Grp_001_BED-S_X004_Y013,1.641802391111111,6479.0,14829.0
500,BED-S,Grp_001_BED-S_X004_Y014,1.6477294755555554,6479.0,14842.0
500,BED-S,Grp_001_BED-S_X005_Y000,1.6581018733333333,6461.0,14666.0
500,BED-S,Grp_001_BED-S_X005_Y001,1.6566201022222222,6461.0,14679.0
500,BED-S,Grp_001_BED-S_X005_Y002,1.6736604699999997,6462.0,14691.0
500,BED-S,Grp_001_BED-S_X005_Y003,1.655138331111111,6462.0,14704.0
500,BED-S,Grp_001_BED-S_X005_Y004,1.6576573419999998,6462.0,14717.0
500,BED-S,Grp_001_BED-S_X005_Y005,1.648322184,6462.0,14729.0
500,BED-S,Grp_001_BED-S_X005_Y006,1.6477294755555554,6462.0,14742.0
500,BED-S,Grp_001_BED-S_X005_Y007,1.6240211377777778,6462.0,14754.0
500,BED-S,Grp_001_BED-S_X005_Y008,1.644765933333333,6462.0,14767.0
500,BED-S,Grp_001_BED-S_X005_Y009,1.534966694,6462.0,14779.0
500,BED-S,Grp_001_BED-S_X005_Y010,1.6462477044444443,6462.0,14792.0
500,BED-S,Grp_001_BED-S_X005_Y011,1.6432841622222218,6462.0,14804.0
500,BED-S,Grp_001_BED-S_X005_Y012,1.6429878079999998,6462.0,14817.0
500,BED-S,Grp_001_BED-S_X005_Y013,1.64032062,6462.0,14829.0
500,BED-S,Grp_001_BED-S_X005_Y014,1.6462477044444443,6462.0,14842.0
500,BED-S,Grp_001_BED-S_X006_Y000,1.678846668888889,6445.0,14667.0
500,BED-S,Grp_001_BED-S_X006_Y001,1.652174788888889,6445.0,14679.0
500,BED-S,Grp_001_BED-S_X006_Y002,1.6788466688888888,6445.0,14691.0
500,BED-S,Grp_001_BED-S_X006_Y003,1.6492112466666666,6445.0,14704.0
500,BED-S,Grp_001_BED-S_X006_Y004,1.64698859,6445.0,14717.0
500,BED-S,Grp_001_BED-S_X006_Y005,1.6595836444444443,6445.0,14729.0
500,BED-S,Grp_001_BED-S_X006_Y006,1.644765933333333,6445.0,14742.0
500,BED-S,Grp_001_BED-S_X006_Y007,1.668326094,6445.0,14754.0
500,BED-S,Grp_001_BED-S_X006_Y008,1.6343935355555557,6445.0,14767.0
500,BED-S,Grp_001_BED-S_X006_Y009,1.6521747888888887,6445.0,14779.0
500,BED-S,Grp_001_BED-S_X006_Y010,1.6373570777777777,6445.0,14792.0
500,BED-S,Grp_001_BED-S_X006_Y011,1.6329117644444446,6445.0,14804.0
500,BED-S,Grp_001_BED-S_X006_Y012,1.6349862439999998,6445.0,14817.0
500,BED-S,Grp_001_BED-S_X006_Y013,1.6462477044444441,6445.0,14830.0
500,BED-S,Grp_001_BED-S_X006_Y014,1.6492112466666666,6445.0,14842.0
500,BED-S,Grp_001_BED-S_X007_Y000,1.6506930177777777,6428.0,14667.0
500,BED-S,Grp_001_BED-S_X007_Y001,1.6462477044444443,6428.0,14679.0
500,BED-S,Grp_001_BED-S_X007_Y002,1.6418023911111108,6428.0,14691.0
500,BED-S,Grp_001_BED-S_X007_Y003,1.6003127999999998,6428.0,14704.0
500,BED-S,Grp_001_BED-S_X007_Y004,1.652174788888889,6428.0,14717.0
500,BED-S,Grp_001_BED-S_X007_Y005,1.6343935355555554,6428.0,14729.0
500,BED-S,Grp_001_BED-S_X007_Y006,1.6610654155555555,6428.0,14742.0
500,BED-S,Grp_001_BED-S_X007_Y007,1.648322184,6428.0,14754.0
500,BED-S,Grp_001_BED-S_X007_Y008,1.6462477044444443,6428.0,14767.0
500,BED-S,Grp_001_BED-S_X007_Y009,1.6521747888888887,6428.0,14779.0
500,BED-S,Grp_001_BED-S_X007_Y010,1.652174788888889,6428.0,14792.0
500,BED-S,Grp_001_BED-S_X007_Y011,1.6506930177777777,6428.0,14805.0
500,BED-S,Grp_001_BED-S_X007_Y012,1.6521747888888887,6428.0,14817.0
500,BED-S,Grp_001_BED-S_X007_Y013,1.6462477044444443,6428.0,14830.0
500,BED-S,Grp_001_BED-S_X007_Y014,1.645654996,6428.0,14842.0
500,BED-S,Grp_001_BED-S_X008_Y000,1.6640289577777778,6411.0,14667.0
500,BED-S,Grp_001_BED-S_X008_Y001,1.6509893719999997,6411.0,14679.0
500,BED-S,Grp_001_BED-S_X008_Y002,1.655138331111111,6411.0,14692.0
